customer_id,recency,frequency,amount,recency_log,frequency_log,amount_log,cluster_gridsearch,cluster,clusters_3,clusters_5,clusters_7,dbscan,kmeans_3,kmeans_3_pca,dbscan_pca,final_cluster_label
14041,266,1,141.41,5.58724865840025,0.6931471805599453,4.958710221231336,1,1,2,0,1,1,2,1,0,2
14044,27,4,652.82,3.332204510175204,1.6094379124341003,6.48283208421685,0,4,1,2,4,0,1,0,0,1
14045,109,4,1659.75,4.700480365792417,1.6094379124341003,7.415024586545351,1,0,1,4,0,0,1,0,0,1
14046,284,1,154.99,5.652489180268651,0.6931471805599453,5.049791902630777,1,1,2,0,1,1,2,1,0,2
14047,9,5,1308.6100000000001,2.302585092994046,1.791759469228055,7.177484661947137,0,3,1,2,3,0,1,0,0,1
14048,305,1,409.93,5.723585101952381,0.6931471805599453,6.018422883689063,1,1,2,0,1,1,2,1,0,2
14049,17,4,5681.72,2.8903717578961645,1.6094379124341003,8.645185270331435,0,2,0,2,2,0,0,2,0,0
14050,32,2,746.36,3.4965075614664802,1.0986122886681098,6.616546996753798,1,4,1,3,4,0,1,0,0,1
14051,1,23,15610.390000000001,0.6931471805599453,3.1780538303479458,9.655756055028828,0,6,0,1,6,0,0,2,0,0
14052,20,1,225.36,3.044522437723423,0.6931471805599453,5.422126652274323,1,5,2,3,5,1,2,1,0,2
14053,124,2,260.25,4.8283137373023015,1.0986122886681098,5.565477803279021,1,1,2,0,1,0,2,1,0,2
14054,65,1,92.46,4.189654742026425,0.6931471805599453,4.53753353727228,1,5,2,0,5,1,2,1,0,2
14055,106,1,725.6400000000001,4.672828834461906,0.6931471805599453,6.588431169193958,1,0,2,4,0,1,2,1,0,2
14056,1,23,8214.65,0.6931471805599453,3.1780538303479458,9.013796150895738,0,6,0,1,6,0,0,2,0,0
14057,24,17,6217.96,3.2188758248682006,2.8903717578961645,8.735357969180969,0,6,0,1,6,0,0,2,0,0
14059,267,1,183.6,5.5909869805108565,0.6931471805599453,5.218191322068752,1,1,2,0,1,1,2,1,0,2
14060,5,19,6140.42,1.791759469228055,2.995732273553991,8.722811264760628,0,6,0,1,6,0,0,2,0,0
14062,10,12,10464.85,2.3978952727983707,2.5649493574615367,9.255872854706382,0,6,0,1,6,0,0,2,0,0
14064,29,5,1353.74,3.4011973816621555,1.791759469228055,7.211364832983292,0,2,1,2,2,0,1,0,0,1
14066,267,1,152.55,5.5909869805108565,0.6931471805599453,5.034026246886832,1,1,2,0,1,1,2,1,0,2
14067,64,2,374.7,4.174387269895637,1.0986122886681098,5.928790952579924,1,5,2,3,5,0,2,1,0,2
14068,320,1,265.85,5.771441123130016,0.6931471805599453,5.586686702779954,1,1,2,0,1,1,2,1,0,2
14071,4,8,1438.82,1.6094379124341003,2.1972245773362196,7.272273384756895,0,3,0,2,3,0,0,2,0,0
14073,32,1,151.04,3.4965075614664802,0.6931471805599453,5.024143644121048,1,5,2,3,5,1,2,1,0,2
14075,5,3,942.26,1.791759469228055,1.3862943611198906,6.849341960431477,0,4,1,2,4,0,1,0,0,1
14076,129,1,122.47,4.867534450455582,0.6931471805599453,4.815998211579652,1,1,2,0,1,1,2,1,0,2
14077,41,5,499.41999999999996,3.7376696182833684,1.791759469228055,6.2154477458196355,1,4,1,4,4,0,1,0,0,1
14078,102,6,1049.37,4.634728988229636,1.9459101490553132,6.956897762032364,0,2,1,4,2,0,1,0,0,1
14079,125,1,375.1,4.836281906951478,0.6931471805599453,5.929855065476291,1,1,2,0,1,1,2,1,0,2
14080,33,1,45.599999999999994,3.5263605246161616,0.6931471805599453,3.8416005411316,1,5,2,3,5,1,2,1,0,2
14081,302,2,934.52,5.713732805509369,1.0986122886681098,6.84110252442736,1,0,2,4,0,0,2,1,0,2
14082,365,1,182.25,5.902633333401366,0.6931471805599453,5.2108513407667605,1,1,2,0,1,1,2,1,0,2
14083,4,9,1018.43,1.6094379124341003,2.302585092994046,6.926998926548841,0,3,0,2,3,0,0,2,0,0
14085,2,18,4448.54,1.0986122886681098,2.9444389791664403,8.40055599903064,0,6,0,1,6,0,0,2,0,0
14087,3,1,194.42,1.3862943611198906,0.6931471805599453,5.275151088516197,1,4,1,3,4,1,1,0,0,1
14088,10,13,50491.81,2.3978952727983707,2.6390573296152584,10.829586228889369,0,6,0,1,6,-1,0,2,0,0
14089,57,1,161.0,4.060443010546419,0.6931471805599453,5.087596335232384,1,5,2,0,5,1,2,1,0,2
14090,325,1,76.32000000000001,5.786897381366708,0.6931471805599453,4.34795265434013,1,1,2,0,1,1,2,1,0,2
14092,8,14,4076.91,2.1972245773362196,2.70805020110221,8.313339881248881,0,6,0,1,6,0,0,2,0,0
14093,12,1,442.85,2.5649493574615367,0.6931471805599453,6.095486667514328,1,5,1,3,5,1,1,0,0,1
14096,4,17,65164.79,1.6094379124341003,2.8903717578961645,11.084689916963537,0,6,0,1,6,-1,0,2,0,0
14098,37,1,147.35,3.6375861597263857,0.6931471805599453,4.999574346736831,1,5,2,3,5,1,2,1,0,2
14099,16,11,3104.17,2.833213344056216,2.4849066497880004,8.040823743271407,0,2,0,2,2,0,0,2,0,0
14100,138,1,194.9,4.9344739331306915,0.6931471805599453,5.277604324950495,1,1,2,0,1,1,2,1,0,2
14101,74,6,5976.79,4.31748811353631,1.9459101490553132,8.695806213421232,0,2,0,2,2,0,0,2,0,0
14102,5,5,1360.28,1.791759469228055,1.791759469228055,7.216180712571818,0,3,1,2,3,0,1,0,0,1
14104,155,2,216.20999999999998,5.049856007249537,1.0986122886681098,5.380864627515602,1,1,2,0,1,0,2,1,0,2
14105,239,1,1266.23,5.480638923341991,0.6931471805599453,7.144588695022355,1,0,2,4,0,1,2,1,0,2
14107,52,7,2703.23,3.970291913552122,2.0794415416798357,7.902572492717126,0,2,1,2,2,0,1,0,0,1
14108,31,2,597.91,3.4657359027997265,1.0986122886681098,6.395111336409363,1,4,1,3,4,0,1,0,0,1
14109,73,1,144.2,4.30406509320417,0.6931471805599453,4.978112102390695,1,5,2,0,5,1,2,1,0,2
14110,4,12,5683.15,1.6094379124341003,2.5649493574615367,8.645436878735076,0,6,0,1,6,0,0,2,0,0
14111,14,4,692.85,2.70805020110221,1.6094379124341003,6.54225579881702,0,4,1,2,4,0,1,0,0,1
14112,23,7,2915.15,3.1780538303479458,2.0794415416798357,7.978019532134758,0,2,0,2,2,0,0,2,0,0
14113,4,4,1840.42,1.6094379124341003,1.6094379124341003,7.518292292095946,0,3,1,2,3,0,1,0,0,1
14114,274,2,386.53,5.616771097666572,1.0986122886681098,5.959793265151517,1,1,2,0,1,0,2,1,0,2
14116,20,5,1382.74,3.044522437723423,1.791759469228055,7.2325452572578,0,2,1,2,2,0,1,0,0,1
14117,144,1,90.0,4.976733742420574,0.6931471805599453,4.51085950651685,1,1,2,0,1,1,2,1,0,2
14121,4,4,2780.15,1.6094379124341003,1.6094379124341003,7.930619790211972,0,3,0,2,3,0,0,2,0,0
14124,84,1,419.58000000000004,4.442651256490317,0.6931471805599453,6.041634711020558,1,5,2,0,5,1,2,1,0,2
14125,11,3,2740.43,2.4849066497880004,1.3862943611198906,7.916234961051038,0,4,1,2,4,0,1,0,0,1
14126,8,3,706.1300000000001,2.1972245773362196,1.3862943611198906,6.56121452452395,0,4,1,2,4,0,1,0,0,1
14127,123,3,709.71,4.820281565605037,1.3862943611198906,6.566264470368445,1,0,1,4,0,0,1,0,0,1
14128,61,2,637.5,4.127134385045092,1.0986122886681098,6.459121675472594,1,0,1,4,0,0,1,0,0,1
14129,2,5,1123.8600000000001,1.0986122886681098,1.791759469228055,7.025413862450224,0,3,0,2,3,0,0,2,0,0
14130,319,1,483.86,5.768320995793772,0.6931471805599453,6.183860189473411,1,1,2,0,1,1,2,1,0,2
14132,2,11,3586.0299999999997,1.0986122886681098,2.4849066497880004,8.185079841032296,0,3,0,1,3,0,0,2,0,0
14133,130,3,605.64,4.875197323201151,1.3862943611198906,6.4079355343926805,1,0,2,4,0,0,2,1,0,2
14135,2,15,4690.31,1.0986122886681098,2.772588722239781,8.453467140135627,0,6,0,1,6,0,0,2,0,0
14138,2,2,982.3800000000001,1.0986122886681098,1.0986122886681098,6.890995617166797,0,4,1,2,4,0,1,0,0,1
14139,46,1,415.82,3.8501476017100584,0.6931471805599453,6.032654473932845,1,5,2,3,5,1,2,1,0,2
14140,4,2,935.05,1.6094379124341003,1.0986122886681098,6.841668893854277,0,4,1,3,4,0,1,0,0,1
14141,3,4,915.13,1.3862943611198906,1.6094379124341003,6.820158276001622,0,3,1,2,3,0,1,0,0,1
14142,373,1,311.81,5.924255797414532,0.6931471805599453,5.745595977469612,1,1,2,0,1,1,2,1,0,2
14143,134,1,115.8,4.90527477843843,0.6931471805599453,4.760463070394127,1,1,2,0,1,1,2,1,0,2
14145,47,4,3742.2,3.871201010907891,1.6094379124341003,8.227696139552007,0,2,1,2,2,0,1,0,0,1
14146,9,5,4191.0,2.302585092994046,1.791759469228055,8.340933226000878,0,3,0,2,3,0,0,2,0,0
14147,78,2,483.4,4.3694478524670215,1.0986122886681098,6.182911011678937,1,0,2,4,0,0,2,1,0,2
14148,234,1,157.2,5.459585514144159,0.6931471805599453,5.063860055333554,1,1,2,0,1,1,2,1,0,2
14149,221,1,446.62,5.402677381872279,0.6931471805599453,6.103944658191983,1,1,2,0,1,1,2,1,0,2
14150,36,2,658.64,3.6109179126442243,1.0986122886681098,6.49169423166057,1,4,1,3,4,0,1,0,0,1
14152,75,2,621.29,4.330733340286331,1.0986122886681098,6.433406222026163,1,0,2,4,0,0,2,1,0,2
14154,239,2,1345.62,5.480638923341991,1.0986122886681098,7.205353028221294,1,0,2,4,0,0,2,1,0,2
14155,266,1,118.75,5.58724865840025,0.6931471805599453,4.785406236291025,1,1,2,0,1,1,2,1,0,2
14156,10,55,117379.63,2.3978952727983707,4.02535169073515,11.673177181281428,0,6,0,1,6,-1,0,2,-1,0
14157,20,2,432.88,3.044522437723423,1.0986122886681098,6.072767998172017,1,4,1,3,4,0,1,0,0,1
14158,40,1,507.66,3.713572066704308,0.6931471805599453,6.231779816930511,1,5,2,3,5,1,2,1,0,2
14159,20,11,4693.01,3.044522437723423,2.4849066497880004,8.454042506787907,0,2,0,1,2,0,0,2,0,0
14161,216,3,1110.52,5.37989735354046,1.3862943611198906,7.013483726944571,1,0,2,4,0,0,2,1,0,2
14162,174,2,289.36,5.1647859739235145,1.0986122886681098,5.67112153241664,1,1,2,0,1,0,2,1,0,2
14163,87,4,2445.91,4.477336814478207,1.6094379124341003,7.802581283035999,0,2,1,4,2,0,1,0,0,1
14164,71,2,1631.77,4.276666119016055,1.0986122886681098,7.398033237980444,1,0,1,4,0,0,1,0,0,1
14165,276,1,122.53999999999999,5.6240175061873385,0.6931471805599453,4.816564990267753,1,1,2,0,1,1,2,1,0,2
14167,39,4,574.84,3.6888794541139363,1.6094379124341003,6.355829844330721,1,4,1,4,4,0,1,0,0,1
14171,98,1,363.79,4.59511985013459,0.6931471805599453,5.899321845543751,1,1,2,0,1,1,2,1,0,2
14173,11,4,450.84,2.4849066497880004,1.6094379124341003,6.1133281348648225,0,4,1,3,4,0,1,0,0,1
14174,33,1,134.46,3.5263605246161616,0.6931471805599453,4.908676393786758,1,5,2,3,5,1,2,1,0,2
14175,60,3,3222.3,4.110873864173311,1.3862943611198906,8.078160958464125,0,2,1,4,2,0,1,0,0,1
14176,297,4,576.9000000000001,5.697093486505405,1.6094379124341003,6.359400843323733,1,0,2,4,0,0,2,1,0,2
14177,86,4,559.41,4.465908118654584,1.6094379124341003,6.328668658700502,1,0,1,4,0,0,1,0,0,1
14178,9,7,1620.93,2.302585092994046,2.0794415416798357,7.391372077147292,0,3,0,2,3,0,0,2,0,0
14179,41,2,719.78,3.7376696182833684,1.0986122886681098,6.580333958961338,1,0,1,4,0,0,1,0,0,1
14180,11,25,4748.52,2.4849066497880004,3.258096538021482,8.465798839290947,0,6,0,1,6,0,0,2,0,0
14184,67,1,452.89,4.219507705176107,0.6931471805599453,6.1178548779353035,1,5,2,0,5,1,2,1,0,2
14185,331,1,197.65,5.805134968916488,0.6931471805599453,5.291544482260608,1,1,2,0,1,1,2,1,0,2
14188,31,6,2054.36,3.4657359027997265,1.9459101490553132,7.628206294069428,0,2,1,2,2,0,1,0,0,1
14189,2,15,4654.08,1.0986122886681098,2.772588722239781,8.44571437538519,0,6,0,1,6,0,0,2,0,0
14191,2,13,4684.76,1.0986122886681098,2.6390573296152584,8.452283401366893,0,6,0,1,6,0,0,2,0,0
14193,68,2,853.39,4.23410650459726,1.0986122886681098,6.750387764017586,1,0,1,4,0,0,1,0,0,1
14194,5,21,11349.52,1.791759469228055,3.091042453358316,9.337018836838048,0,6,0,1,6,0,0,2,0,0
14195,202,2,1012.0,5.313205979041787,1.0986122886681098,6.920671504248683,1,0,2,4,0,0,2,1,0,2
14196,107,1,335.52,4.68213122712422,0.6931471805599453,5.818657582682612,1,1,2,0,1,1,2,1,0,2
14198,18,4,701.4,2.9444389791664403,1.6094379124341003,6.554503042320907,0,4,1,2,4,0,1,0,0,1
14199,218,1,185.39999999999998,5.389071729816501,0.6931471805599453,5.2278949022514904,1,1,2,0,1,1,2,1,0,2
14201,60,7,747.44,4.110873864173311,2.0794415416798357,6.617991040326031,0,2,1,4,2,0,1,0,0,1
14204,2,1,161.03,1.0986122886681098,0.6931471805599453,5.087781503272909,1,4,1,3,4,1,1,0,0,1
14205,17,2,466.7,2.8903717578961645,1.0986122886681098,6.147827064731841,1,4,1,3,4,0,1,0,0,1
14206,239,1,328.15999999999997,5.480638923341991,0.6931471805599453,5.796543954737512,1,1,2,0,1,1,2,1,0,2
14208,95,1,151.74,4.564348191467836,0.6931471805599453,5.0287371294602385,1,1,2,0,1,1,2,1,0,2
14209,11,6,2073.43,2.4849066497880004,1.9459101490553132,7.637441696132993,0,3,0,2,3,0,0,2,0,0
14210,106,6,1905.8400000000001,4.672828834461906,1.9459101490553132,7.553202700664662,0,2,1,4,2,0,1,0,0,1
14211,53,9,2241.1,3.9889840465642745,2.302585092994046,7.715168205670426,0,2,0,2,2,0,0,0,0,0
14212,90,1,1070.48,4.51085950651685,0.6931471805599453,6.976796149317125,1,0,2,4,0,1,2,1,0,2
14214,31,5,1004.38,3.4657359027997265,1.791759469228055,6.913120858480547,0,2,1,2,2,0,1,0,0,1
14215,12,6,1789.72,2.5649493574615367,1.9459101490553132,7.490373052597007,0,3,0,2,3,0,0,0,0,0
14216,3,4,1839.3,1.3862943611198906,1.6094379124341003,7.517683880791149,0,3,0,2,3,0,0,2,0,0
14217,2,17,2004.98,1.0986122886681098,2.8903717578961645,7.603887998382448,0,3,0,1,3,0,0,2,0,0
14218,43,1,169.48000000000002,3.784189633918261,0.6931471805599453,5.1386179877903615,1,5,2,3,5,1,2,1,0,2
14219,4,1,89.94,1.6094379124341003,0.6931471805599453,4.510199948396864,1,5,1,3,5,1,1,1,0,1
14220,247,2,632.4,5.5134287461649825,1.0986122886681098,6.45110213410454,1,0,2,4,0,0,2,1,0,2
14221,42,9,3432.8,3.7612001156935624,2.302585092994046,8.141422798643111,0,2,0,2,2,0,0,2,0,0
14222,177,1,683.17,5.181783550292085,0.6931471805599453,6.528206424753791,1,0,2,0,0,1,2,1,0,2
14223,92,3,991.13,4.532599493153256,1.3862943611198906,6.89985414708588,1,0,1,4,0,0,1,0,0,1
14224,110,4,1050.12,4.709530201312334,1.6094379124341003,6.957611541333566,1,0,1,4,0,0,1,0,0,1
14226,29,5,2232.19,3.4011973816621555,1.791759469228055,7.711186335546904,0,2,1,2,2,0,1,0,0,1
14227,26,10,3350.96,3.295836866004329,2.3978952727983707,8.117300528356548,0,2,0,2,2,0,0,2,0,0
14229,52,3,1547.2,3.970291913552122,1.3862943611198906,7.344848244770613,0,0,1,4,0,0,1,0,0,1
14231,184,3,925.71,5.220355825078324,1.3862943611198906,6.831640679513165,1,0,2,4,0,0,2,1,0,2
14232,43,5,2048.07,3.784189633918261,1.791759469228055,7.625141310661702,0,2,1,2,2,0,1,0,0,1
14233,49,4,1462.72,3.912023005428146,1.6094379124341003,7.288736419398735,0,2,1,4,2,0,1,0,0,1
14234,22,4,775.46,3.1354942159291497,1.6094379124341003,6.654745128061633,0,4,1,2,4,0,1,0,0,1
14235,75,5,3144.86,4.330733340286331,1.791759469228055,8.053842581674434,0,2,1,4,2,0,1,0,0,1
14236,81,2,490.86,4.406719247264253,1.0986122886681098,6.198194123153937,1,0,2,4,0,0,2,1,0,2
14237,373,1,161.0,5.924255797414532,0.6931471805599453,5.087596335232384,1,1,2,0,1,1,2,1,0,2
14238,326,1,146.85,5.7899601708972535,0.6931471805599453,4.996198246298486,1,1,2,0,1,1,2,1,0,2
14239,43,11,2380.85,3.784189633918261,2.4849066497880004,7.775632775640216,0,2,0,2,2,0,0,2,0,0
14240,30,2,890.34,3.4339872044851463,1.0986122886681098,6.792725948397371,1,4,1,3,4,0,1,0,0,1
14241,184,1,213.70000000000002,5.220355825078324,0.6931471805599453,5.369241704884735,1,1,2,0,1,1,2,1,0,2
14242,235,2,280.55,5.4638318050256105,1.0986122886681098,5.640310051700627,1,1,2,0,1,0,2,1,0,2
14243,9,10,2588.77,2.302585092994046,2.3978952727983707,7.859324347661553,0,3,0,2,3,0,0,2,0,0
14245,220,2,1693.45,5.3981627015177525,1.0986122886681098,7.435113483382488,1,0,2,4,0,0,2,1,0,2
14246,111,3,1474.06,4.718498871295094,1.3862943611198906,7.296453945912696,1,0,1,4,0,0,1,0,0,1
14247,278,1,136.76999999999998,5.631211781821365,0.6931471805599453,4.925585628056507,1,1,2,0,1,1,2,1,0,2
14248,318,1,302.58,5.765191102784844,0.6931471805599453,5.715645167198713,1,1,2,0,1,1,2,1,0,2
14250,7,3,1904.05,2.0794415416798357,1.3862943611198906,7.552263533935522,0,4,1,2,4,0,1,0,0,1
14251,2,5,2879.7000000000003,1.0986122886681098,1.791759469228055,7.965788599152331,0,3,0,2,3,0,0,2,0,0
14256,260,2,969.0600000000001,5.564520407322694,1.0986122886681098,6.8773579252545485,1,0,2,4,0,0,2,1,0,2
14257,64,5,3099.7200000000003,4.174387269895637,1.791759469228055,8.039389621570026,0,2,1,4,2,0,1,0,0,1
14258,9,9,12669.98,2.302585092994046,2.302585092994046,9.447069618390275,0,6,0,1,6,0,0,2,0,0
14259,142,1,120.0,4.962844630259907,0.6931471805599453,4.795790545596741,1,1,2,0,1,1,2,1,0,2
14261,51,2,1163.45,3.9512437185814275,1.0986122886681098,7.060004151519799,1,0,1,4,0,0,1,0,0,1
14262,8,8,2618.23,2.1972245773362196,2.1972245773362196,7.870635660430322,0,3,0,2,3,0,0,2,0,0
14264,155,2,333.97,5.049856007249537,1.0986122886681098,5.814040975576219,1,1,2,0,1,0,2,1,0,2
14265,109,2,530.18,4.700480365792417,1.0986122886681098,6.275100946851013,1,0,2,4,0,0,2,1,0,2
14267,163,3,1516.24,5.099866427824199,1.3862943611198906,7.3246481738226015,1,0,1,4,0,0,1,0,0,1
14270,332,1,492.65000000000003,5.808142489980444,0.6931471805599453,6.201826764057459,1,1,2,0,1,1,2,1,0,2
14271,226,1,112.32,5.424950017481403,0.6931471805599453,4.730215674962316,1,1,2,0,1,1,2,1,0,2
14272,74,2,437.96,4.31748811353631,1.0986122886681098,6.0844082927507195,1,0,2,4,0,0,2,1,0,2
14273,51,4,559.97,3.9512437185814275,1.6094379124341003,6.329667428156979,1,0,1,4,0,0,1,0,0,1
14276,99,3,1119.74,4.605170185988092,1.3862943611198906,7.021744460399267,1,0,1,4,0,0,1,0,0,1
14277,15,3,4216.2,2.772588722239781,1.3862943611198906,8.346926679702795,0,2,1,2,2,0,1,0,0,1
14280,197,1,134.04,5.288267030694535,0.6931471805599453,4.905571030847647,1,1,2,0,1,1,2,1,0,2
14282,3,15,3729.34,1.3862943611198906,2.772588722239781,8.224254661298708,0,6,0,1,6,0,0,2,0,0
14284,31,2,595.25,3.4657359027997265,1.0986122886681098,6.390660042202551,1,4,1,3,4,0,1,0,0,1
14285,21,4,1910.01,3.091042453358316,1.6094379124341003,7.555387177088957,0,2,1,2,2,0,1,0,0,1
14286,24,3,4628.75,3.2188758248682006,1.3862943611198906,8.440258149942116,0,2,1,2,2,0,1,0,0,1
14287,8,3,176.63,2.1972245773362196,1.3862943611198906,5.179702735211794,1,4,1,3,4,0,1,0,0,1
14288,213,1,426.6,5.365976015021851,0.6931471805599453,6.05818817915089,1,1,2,0,1,1,2,1,0,2
14289,9,6,911.26,2.302585092994046,1.9459101490553132,6.815925037163848,0,3,1,2,3,0,1,0,0,1
14290,11,5,2314.65,2.4849066497880004,1.791759469228055,7.747445704647496,0,3,0,2,3,0,0,0,0,0
14291,2,11,3883.25,1.0986122886681098,2.4849066497880004,8.264685193972111,0,3,0,1,3,0,0,2,0,0
14292,8,9,4871.93,2.1972245773362196,2.302585092994046,8.491450677872692,0,3,0,1,3,0,0,2,0,0
14293,3,4,1046.56,1.3862943611198906,1.6094379124341003,6.954218929392177,0,3,1,2,3,0,1,0,0,1
14295,40,1,166.20000000000002,3.713572066704308,0.6931471805599453,5.119190700650601,1,5,2,3,5,1,2,1,0,2
14297,18,4,1305.33,2.9444389791664403,1.6094379124341003,7.174976957856922,0,4,1,2,4,0,1,0,0,1
14298,8,44,51527.3,2.1972245773362196,3.8066624897703196,10.849886450287096,0,6,0,1,6,-1,0,2,-1,0
14299,8,9,3965.62,2.1972245773362196,2.302585092994046,8.285669625656425,0,3,0,2,3,0,0,2,0,0
14300,19,1,43.2,2.995732273553991,0.6931471805599453,3.7887247890836524,1,5,2,3,5,1,2,1,0,2
14301,117,1,640.14,4.770684624465665,0.6931471805599453,6.463247841809304,1,0,2,0,0,1,2,1,0,2
14304,223,1,383.45,5.4116460518550396,0.6931471805599453,5.9518137414781895,1,1,2,0,1,1,2,1,0,2
14305,71,3,1858.96,4.276666119016055,1.3862943611198906,7.528310261099659,0,0,1,4,0,0,1,0,0,1
14306,51,2,2093.32,3.9512437185814275,1.0986122886681098,7.646984197329087,1,0,1,4,0,0,1,0,0,1
14307,89,6,2995.72,4.499809670330265,1.9459101490553132,8.005273636192019,0,2,1,4,2,0,1,0,0,1
14309,8,9,2352.53,2.1972245773362196,2.302585092994046,7.763671607732549,0,3,0,2,3,0,0,2,0,0
14311,243,1,310.26,5.497168225293202,0.6931471805599453,5.740628575776864,1,1,2,0,1,1,2,1,0,2
14312,47,6,1611.59,3.871201010907891,1.9459101490553132,7.385596861065875,0,2,1,2,2,0,1,0,0,1
14314,107,1,120.0,4.68213122712422,0.6931471805599453,4.795790545596741,1,1,2,0,1,1,2,1,0,2
14315,45,6,2481.13,3.828641396489095,1.9459101490553132,7.816872341508149,0,2,1,2,2,0,1,0,0,1
14317,65,1,508.58000000000004,4.189654742026425,0.6931471805599453,6.233586857019973,1,5,2,3,5,1,2,1,0,2
14320,207,2,477.79,5.337538079701318,1.0986122886681098,6.17126208791851,1,0,2,0,0,0,2,1,0,2
14321,11,5,1530.75,2.4849066497880004,1.791759469228055,7.334166151605764,0,3,1,2,3,0,1,0,0,1
14323,115,2,605.0600000000001,4.7535901911063645,1.0986122886681098,6.406978991069148,1,0,2,4,0,0,2,1,0,2
14326,242,1,183.85,5.493061443340548,0.6931471805599453,5.219544685382641,1,1,2,0,1,1,2,1,0,2
14327,163,1,311.65,5.099866427824199,0.6931471805599453,5.745084354013307,1,1,2,0,1,1,2,1,0,2
14329,17,7,5014.84,2.8903717578961645,2.0794415416798357,8.520356183877372,0,2,0,2,2,0,0,2,0,0
14331,124,2,462.65999999999997,4.8283137373023015,1.0986122886681098,6.139151525006747,1,0,2,4,0,0,2,1,0,2
14332,23,3,866.31,3.1780538303479458,1.3862943611198906,6.7653964676596825,0,4,1,2,4,0,1,0,0,1
14333,68,1,415.2,4.23410650459726,0.6931471805599453,6.031165913959534,1,5,2,0,5,1,2,1,0,2
14334,17,8,2552.21,2.8903717578961645,2.1972245773362196,7.845106670027843,0,2,0,2,2,0,0,2,0,0
14335,16,2,468.26,2.833213344056216,1.0986122886681098,6.151156985841575,1,4,1,3,4,0,1,0,0,1
14336,17,4,1614.91,2.8903717578961645,1.6094379124341003,7.387653544460817,0,4,1,2,4,0,1,0,0,1
14338,161,2,588.22,5.087596335232384,1.0986122886681098,6.3787996283436765,1,0,2,4,0,0,2,1,0,2
14339,243,1,309.52,5.497168225293202,0.6931471805599453,5.73824831153748,1,1,2,0,1,1,2,1,0,2
14340,219,1,134.7,5.393627546352362,0.6931471805599453,4.9104465668408235,1,1,2,0,1,1,2,1,0,2
14341,45,8,2182.28,3.828641396489095,2.1972245773362196,7.688583612181916,0,2,0,2,2,0,0,0,0,0
14342,21,4,668.5600000000001,3.091042453358316,1.6094379124341003,6.506620780234419,0,4,1,2,4,0,1,0,0,1
14344,127,8,889.9300000000001,4.852030263919617,2.1972245773362196,6.7922658609726465,0,2,1,4,2,0,1,0,0,1
14345,39,1,108.97999999999999,3.6888794541139363,0.6931471805599453,4.700298531079668,1,5,2,3,5,1,2,1,0,2
14346,121,2,1021.58,4.804021044733257,1.0986122886681098,6.9300841244652,1,0,2,4,0,0,2,1,0,2
14348,260,1,409.57,5.564520407322694,0.6931471805599453,6.017546438106483,1,1,2,0,1,1,2,1,0,2
14349,10,1,133.5,2.3978952727983707,0.6931471805599453,4.901564199041894,1,5,2,3,5,1,2,1,0,2
14350,274,1,282.93,5.616771097666572,0.6931471805599453,5.6487277289070565,1,1,2,0,1,1,2,1,0,2
14351,165,1,51.0,5.111987788356544,0.6931471805599453,3.9512437185814275,1,1,2,0,1,1,2,1,0,2
14352,157,4,1078.96,5.062595033026967,1.6094379124341003,6.984679282395341,1,0,1,4,0,0,1,0,0,1
14353,215,1,90.6,5.375278407684165,0.6931471805599453,4.517431271680085,1,1,2,0,1,1,2,1,0,2
14354,6,2,163.62,1.9459101490553132,1.0986122886681098,5.103639787544498,1,4,1,3,4,0,1,0,0,1
14355,366,1,174.4,5.905361848054571,0.6931471805599453,5.1670690799380825,1,1,2,0,1,1,2,1,0,2
14356,80,2,701.23,4.394449154672439,1.0986122886681098,6.5542609856927125,1,0,1,4,0,0,1,1,0,1
14357,43,1,225.77,3.784189633918261,0.6931471805599453,5.423936287972195,1,5,2,3,5,1,2,1,0,2
14359,19,3,912.18,2.995732273553991,1.3862943611198906,6.816933013408364,0,4,1,2,4,0,1,0,0,1
14360,32,4,2128.23,3.4965075614664802,1.6094379124341003,7.663515690998327,0,2,1,2,2,0,1,0,0,1
14362,22,1,161.2,3.1354942159291497,0.6931471805599453,5.088830141681313,1,5,2,3,5,1,2,1,0,2
14364,109,8,3717.35,4.700480365792417,2.1972245773362196,8.221035300483413,0,2,0,4,2,0,0,0,0,0
14367,8,16,9261.52,2.1972245773362196,2.833213344056216,9.133731428846275,0,6,0,1,6,0,0,2,0,0
14368,320,1,155.0,5.771441123130016,0.6931471805599453,5.049856007249537,1,1,2,0,1,1,2,1,0,2
14371,295,1,100.5,5.69035945432406,0.6931471805599453,4.620058798481842,1,1,2,0,1,1,2,1,0,2
14373,358,1,76.55,5.883322388488279,0.6931471805599453,4.350922889622548,1,1,2,0,1,1,2,1,0,2
14375,185,1,257.68,5.225746673713202,0.6931471805599453,5.555591776578392,1,1,2,0,1,1,2,1,0,2
14377,191,2,617.05,5.2574953720277815,1.0986122886681098,6.426569360333832,1,0,2,4,0,0,2,1,0,2
14379,44,2,348.1,3.8066624897703196,1.0986122886681098,5.855358414110991,1,5,2,3,5,0,2,1,0,2
14381,52,1,202.68,3.970291913552122,0.6931471805599453,5.316550134809097,1,5,2,3,5,1,2,1,0,2
14382,26,1,626.0699999999999,3.295836866004329,0.6931471805599453,6.441058177144555,1,5,1,3,5,1,1,0,0,1
